ENODEB;SAIS_TYP;INTENSITE;2016S46;2016S47;2016S48;2016S49;2016S50;2016S51;2016S52;2017S01;2017S02;2017S03;2017S04;2017S05;2017S06;2017S07;2017S08;2017S09;2017S10;2017S11;2017S12;2017S13;2017S14;2017S15;2017S16;2017S17;2017S18;2017S19;2017S20;2017S21;2017S22;2017S23;2017S24;2017S25;2017S26;2017S27;2017S28;2017S29;2017S30;2017S31;2017S32;2017S33;2017S34;2017S35;2017S36;2017S37;2017S38;2017S39;2017S40;2017S41;2017S42;2017S43;2017S44;2017S45;2017S46;2017S47;2017S48;2017S49;2017S50;2017S51;2017S52;2018S01;2018S02;2018S03;2018S04;2018S05;2018S06;2018S07;2018S08;2018S09;2018S10;2018S11;2018S12;2018S13;2018S14;2018S15;2018S16;2018S17;2018S18;2018S19;2018S20;2018S21;2018S22;2018S23;2018S24;2018S25;2018S26;2018S27;2018S28;2018S29;2018S30;2018S31;2018S32;2018S33;2018S34;2018S35;2018S36;2018S37;2018S38;2018S39;2018S40;2018S41;2018S42;2018S43;2018S44;2018S45;2018S46;2018S47;2018S48;2018S49;2018S50;2018S51;2018S52;2019S01;2019S02;2019S03;2019S04;2019S05;2019S06;2019S07;2019S08
00000062V1;;;0.1689255;0.2147492;0.2829223;0.173822;0.1126103;0.1225718;0.1665621;0.1850102;0.1968538;0.2203573;0.1260459;0.1584876;0.1324609;0.1465102;0.2716959;0.3969956;0.2461082;0.2749058;0.1472959;0.2399092;0.3673945;0.6157298;0.2783444;0.6024974;0.2825708;0.3698138;0.2892838;0.6214871;0.7297901;2.6084922;2.1749245;2.5070944;3.0462867;2.2191032;3.5563035;4.0232113;4.3100436;5.3132527;6.2490201;4.5243996;3.9379524;3.9156248;2.2191002;2.0542877;4.1108654;1.4770674;0.4039919;0.3227344;0.260709;0.427946;0.2979396;0.185088;0.2238287;0.1443318;0.4685428;0.4869731;0.3000569;0.4129546;0.4925754;0.4658825;0.3864115;0.2930517;0.2684679;0.980877;0.4359639;0.5096311;0.4367302;0.4655002;0.4680325;0.2563092;0.4414;0.4704509;0.4870547;0.4556855;0.4131106;0.4477034;0.4837263;0.4123989;0.815799;0.6803418;1.3113146;1.4287824;2.0263632;2.9393712;3.6061914;3.7964861;4.1702083;4.4169868;7.5072631;6.6955844;7.3698553;8.870669;11.0575606;6.9313952;4.9600963;3.7352598;2.8833929;2.1111207;1.5467209;0.8944039;1.0207031;1.1796828;1.5140318;1.6200243;1.6378286;1.3143443;2.0886105;1.7574758;1.7642438;0.7273824;0.5530709;0.7242342;1.0671582;1.3182031;1.268095;1.8063548;1.5727841;1.2363977;1.3018713
00000063H1;;;;;;;;;;;;;;;;;;;;;;;1.357214;1.181378;1.38546;1.258403;1.669705;1.440424;1.563359;1.188048;1.198039;1.621654;1.401036;1.401513;1.275436;1.248057;1.355843;1.574334;1.225398;1.614406;1.597186;1.217844;1.896485;1.582846;1.182308;1.665285;1.711949;1.947408;2.008923;1.417417;1.581344;1.409331;1.595478;1.695843;1.651577;1.922746;2.131927;1.851677;1.716328;2.429431;2.375572;1.828491;2.31415;2.031905;1.945191;1.914047;2.044062;2.452861;1.828068;3.430031;3.85054;2.03969;1.926281;1.99693;2.568986;1.988304;2.511174;2.979647;2.202383;2.882082;2.934242;2.048145;2.708804;2.431015;2.804146;2.925418;3.188617;2.213659;3.028023;3.142279;1.91024;2.356974;3.159066;2.074737;2.350583;2.518613;3.32161;3.524649;2.989419;4.176022;2.399661;2.819093;4.541854;2.869889;3.752966;3.864038;4.716041;3.12763;3.242567;4.528243;2.977069;3.24534;3.60681;5.48083;3.579315;4.237151;3.823743;2.588612;2.753133;5.596777;5.491538
00000063H7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.656532;3.030364;3.703187;4.159795;4.250501;3.167202;2.484638;2.418693;2.315953;2.123929;2.493335;2.220877;2.214697;2.263135;2.726354;2.600577;2.372284;2.945631;2.013626;2.499037;2.277449;2.848284;4.126415;3.240846;2.553904;2.365217;2.283298;2.751038;2.356654;2.956853;2.733375;2.24392;2.398588;1.916185;3.023547;3.673942;2.922846;2.859526;3.080623;3.522799;2.513953;2.906127;3.43986;3.466024;3.116623;3.597852;3.811579;4.143631;3.442586;4.051832;4.199831;4.065552;4.371698;4.524941;3.990538;4.412897;5.041987;3.860906;3.74072;3.200629;3.667456;2.668542;2.957959;3.406412;3.201226;2.96145;3.075601;3.590975;2.890543;3.406246;2.537996;2.83242;3.213422;2.683418;3.573837;3.468002;3.292996;3.860759;3.714156;3.293165;3.555811;3.019072;3.238639;3.435898
00000063V1;;;1.0802753;1.073626;0.9582149;1.1037167;1.1882717;1.143884;1.0678832;1.0216869;1.1876233;1.1491301;1.1127539;1.2702012;1.5036968;1.1517673;1.0384766;1.2284394;1.7966892;1.3356927;1.3267289;1.3948875;1.6343933;1.8974596;1.6310749;1.6092619;1.6658128;2.0602682;1.6779418;1.6388611;2.0452937;1.9940403;1.7347898;2.3552296;2.1761761;2.133727;2.4112155;2.5565232;3.0093859;2.5689462;3.0497329;2.7394075;2.8617976;2.5778916;2.3361684;2.4067988;2.095634;2.2773809;2.6719183;2.2559993;2.0265911;2.1176045;2.8181902;1.9332393;2.4161835;2.0814073;2.409357;2.3388381;2.0999158;2.116551;2.1540912;2.5598194;2.3153023;2.3628784;2.3548786;2.4000455;2.3400396;2.6842292;2.5164271;2.3479937;2.4087907;2.7099533;2.4676963;2.4583258;2.9019985;3.0225771;2.5505769;2.2704151;2.7267502;2.4165544;2.3185869;2.5973433;2.7671074;2.7103823;3.2609001;3.3137044;2.9277922;2.7958139;3.9650418;4.3386156;3.7466138;4.1637489;5.2099711;4.6705062;4.2186445;3.482983;3.8760955;3.0102201;2.9319579;3.1589556;3.0841718;2.9500004;3.6160893;3.2833746;3.3162994;2.7133413;3.4833743;3.4187051;3.060726;3.2660665;2.8023097;3.0908712;3.1691824;3.1361582;3.1493427;2.8404547;2.9217438;2.8777514;3.0824197;2.9387125;2.9910548
00000064V1;;;0.651596;0.69029808;0.52686564;0.63214626;0.76059261;0.74113536;0.6346636;0.71688476;0.54064151;0.64953924;0.5850013;0.58897033;0.52001121;0.71268523;0.62279157;0.66194705;0.70178395;0.98081667;0.70995581;0.72065661;1.02068383;1.33019432;1.85842256;1.18514654;1.24376565;1.2107702;1.41185377;1.49138921;1.40575755;1.8475801;1.55592704;1.60225223;1.85753554;1.83726069;1.83652386;1.78756358;1.89868988;1.97665576;1.86947083;1.80785709;1.85975239;1.95998481;2.15700514;1.90428865;2.25036993;1.92116736;1.29937977;1.28914295;1.36924296;1.25249559;1.35125515;1.04429204;0.89445046;0.88396242;0.87288252;0.76350578;0.6481515;;;1.30676156;0.89405633;1.08649335;1.13882465;1.10281318;0.81339039;0.81500831;0.86618954;0.92361739;0.97574286;0.77475044;0.01681579;0.69996737;0.96852082;1.22558771;1.47323005;1.67492437;1.94827856;1.83927694;1.52838076;1.52913146;1.61989439;1.6298851;2.51269803;2.37683223;2.40211672;2.78929499;5.79749057;5.77054072;5.77084188;7.13960289;7.88646218;7.64292961;7.71236386;6.45644857;6.03191376;5.84774861;5.50122576;4.43894318;3.83797737;4.23611506;3.48705007;3.41410133;4.68894413;2.8634005;3.48841916;4.09141032;3.40333784;5.42147789;3.53100333;2.98999216;3.92936778;3.74359666;3.02741322;3.14630997;3.79720169;4.12940641;4.65149156;3.81492975;3.56267349
00000067H1;;;1.141539;1.462931;1.016764;1.59095;1.325517;1.272433;1.260575;1.139522;1.827857;1.668517;1.5811;1.726605;1.71054;1.95202;2.042029;1.582995;1.858328;1.462835;1.405723;1.230823;1.400796;2.060706;1.388862;1.542558;1.48316;1.465729;1.699323;1.465435;1.746556;1.566489;1.381707;1.596816;1.951137;1.70194;2.147866;1.728778;1.679137;1.772753;1.674839;1.404112;1.577064;1.718928;1.808197;1.802544;1.537488;1.5506;1.99738;1.850394;1.548598;1.735278;1.549984;1.654008;1.519882;1.741593;1.689459;2.564871;2.617175;1.994105;3.145201;2.263643;3.170499;2.05522;3.233178;2.759267;2.195762;3.111962;3.102448;3.551697;1.673074;2.964241;2.416652;2.623218;1.910042;2.19248;2.042478;1.655646;2.115338;1.492558;1.881095;1.773021;2.086716;2.036799;2.158217;3.003767;2.804912;2.725476;2.643571;3.762835;2.662366;2.712306;2.407584;2.287785;2.01854;2.027798;2.272577;2.080375;2.719569;2.816388;1.963448;2.432443;2.433847;2.549824;2.447317;2.324698;2.553373;2.650375;2.370259;3.543239;2.241457;2.876526;3.219146;2.617184;3.588153;3.594868;3.229607;2.66116;3.233436;3.764383;3.721345
00000067H5;;;0.3491919;0.6397637;0.8346322;0.8838003;1.6545298;3.181129;4.2044995;2.0633157;2.8427028;3.20627;3.5035866;3.5604884;5.5999288;7.1587668;6.474806;4.8447944;3.6867325;3.5946432;2.5815887;1.8194012;1.9929434;2.6861765;1.0843899;0.80242;0.7215711;0.7373381;0.832927;1.0057818;1.0687936;0.7849682;0.8087567;1.0167124;0.9708375;0.9958994;2.3482675;2.3767119;2.2139287;3.1028984;3.5260539;2.6511624;2.8552008;1.4887462;0.83117;0.9325791;1.1279365;1.4174282;1.8959135;1.3427451;0.7705974;1.3011653;1.6011999;1.6505654;1.9760927;1.8085885;2.1286956;2.273012;3.100172;3.3424028;6.795872;7.4495649;5.1267804;5.7048;4.8079386;5.3352046;6.1375834;8.7288929;8.5012769;9.080053;10.1465789;6.0267003;4.8930522;3.620524;3.7082721;3.5689196;2.6044682;1.1404086;0.7725896;0.6549048;0.6066738;0.5831429;0.537235;0.7437038;1.0100702;1.5498115;1.4003145;1.0843173;1.2561024;1.2175089;1.1653754;1.4868322;2.1098571;2.2610702;3.0440146;1.0332282;0.7567509;0.8163081;0.869413;1.1955387;1.0404033;0.7965485;0.6308856;0.8424273;1.5210297;1.110066;0.819811;0.9596108;2.8168754;2.0309261;2.8334786;3.4726274;6.073435;5.3602692;3.0249096;3.1551146;4.4113182;3.9600919;6.0145785;12.0224327;7.915465
00000067H7;;;0.7720639;0.9174001;1.1415252;0.9664457;1.1324239;1.0322266;1.1996899;0.8072431;0.8556373;1.7578897;1.202817;0.9908876;1.1124548;1.0632776;1.1877652;1.1027538;1.1700661;1.1850168;1.2893959;1.2169972;1.3608021;1.9040435;1.6660287;1.9200715;1.5735719;2.3651956;1.6575683;2.1502899;1.9002226;1.9784692;1.4139366;2.0029797;1.9307385;2.1742466;2.3084935;2.2629914;2.3074533;2.5667741;2.5552906;2.2648439;2.6429361;2.0593261;1.7517338;2.0393143;1.9625385;1.98637;2.08775;2.1398007;1.960754;1.8444885;1.9432298;2.1446316;1.8967992;2.1165629;2.0044846;2.1869397;2.6857673;2.4099596;2.8394999;2.1797881;2.5646199;2.1652065;2.1974409;2.5069247;1.9970179;2.2808617;2.0512787;3.0653513;1.8728943;1.7181054;2.2460467;2.2411587;2.2553523;3.6218778;2.1369098;2.3227039;2.8973858;2.6977253;2.9643935;1.6618006;2.9310974;2.8089049;2.2287823;2.5826437;2.6923484;2.6560705;2.877943;2.71439;5.0546879;5.618801;6.151977;5.2894624;5.5577532;4.8130647;4.6103726;4.463451;4.4335643;4.4652964;5.0458383;3.911417;4.1010053;5.8204228;6.1085141;5.4138737;5.4930237;5.0877085;3.8167922;6.1745929;5.2025289;4.7254716;6.4799539;5.4604764;3.9414632;4.548125;4.2962877;4.4264156;4.5771834;5.5192967;5.5466892
00000067J4;;;0.7229441;0.6762828;0.8045288;0.633073;1.4283354;1.5234449;1.5068347;1.2298031;1.3335488;1.3399331;1.563589;1.4686953;1.5554486;1.4649494;1.5291128;1.5162202;1.6451064;1.5363665;1.1923889;0.9467686;1.2882947;1.3212384;1.0751309;1.0095529;1.0667131;1.118143;0.8161359;1.0121334;0.781321;0.9978729;0.871532;1.1961519;1.2219502;1.2054766;1.5873197;1.5131278;1.9012355;1.5922651;1.5475661;1.496847;1.5860159;1.657706;1.3375258;1.2184288;1.5859517;1.9236588;0.8488401;0.8929801;1.9138575;2.5257189;3.0283612;1.5583675;1.7135308;1.7766738;1.7244893;2.1085844;2.6632753;3.4509449;4.350874;4.0387291;3.0823977;3.7142149;3.3955547;3.5522273;3.8317701;4.0909454;4.7638246;5.1623112;4.5507361;3.7904812;2.6080301;3.4531828;2.3758068;2.0868735;2.360644;2.0318726;3.3794564;2.9409153;2.4139002;1.9604028;1.9639589;2.232715;2.2094772;2.7222249;2.9510689;3.1736438;3.603358;3.249125;3.9093989;4.2514776;4.2816795;4.943851;3.824332;3.2399711;2.729003;2.4067369;2.1737623;2.2835905;2.2470532;1.8244248;2.1553796;3.8209458;2.8375693;2.2317836;2.295988;2.566097;2.6508722;3.4918011;2.6442944;3.6233888;6.6816765;5.1976925;2.7149545;3.2607318;3.2375855;3.8182386;4.633158;5.7233119;5.6146557
00000067V1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.852196;2.017199;1.800009;2.085953;2.494669;3.384549;3.314141;2.944457;2.273645;2.193708;2.844133;2.263511;2.265585;2.483955;2.921819;1.98845;2.366387;3.814371;2.342484;5.161042;3.127244;4.070117;3.308652;4.087005;5.551085;4.137607;4.132651;4.354775;5.473446;4.674719;5.760712;5.832487;6.194373;6.637767;6.034989;6.86044;7.720216;6.665394;7.763368;8.135653;7.706772;6.913208;5.66629;5.033099;6.054462;7.141082;5.082442;5.051346;5.146378;5.348399;6.619538;4.879513;4.217999;4.257144;4.934023;4.953812;4.475155;4.123947;9.863178;4.343496;4.425409;4.189796;4.451083;5.797347;5.664272;3.705648;4.871837
00000068H1;;;0.9835168;0.5399013;0.7834225;1.1889521;1.5249562;2.678343;3.0644016;2.6081925;1.6569689;1.940934;2.5130428;1.7478851;3.3360227;3.7376792;4.3029077;4.281529;2.9136067;2.2494044;2.2688092;1.8616805;2.611144;3.8956315;2.6061332;2.1029345;1.7665857;0.7863931;0.7873502;1.0677388;1.219555;1.3066759;1.7195209;1.7839698;2.7352463;2.4152156;2.5954901;3.6059873;3.5745765;4.6703165;5.3843354;4.340763;3.2519318;2.9870066;3.2438432;1.3316386;1.291675;1.6609652;1.2503037;1.5389191;1.5940144;1.6310835;1.5146472;1.3316669;1.4112413;1.189033;1.578098;1.7226943;1.3755221;2.3222531;5.9673091;6.2241594;2.9441468;4.0984282;3.9918828;5.4695776;4.0482567;7.424313;6.4079046;7.8535458;6.1456032;4.4706591;3.9121493;4.1399545;6.3948308;3.6236271;3.1243926;2.7750062;2.6997924;2.0632945;1.6988535;1.1208868;1.8280748;1.860919;2.4208432;3.138943;3.9639648;3.6683302;4.3446013;4.3468257;4.8651858;7.082226;6.5060854;5.8460242;5.2213828;7.6846087;3.0729557;2.5226783;3.0110396;3.1783864;2.012543;3.4284486;2.2337116;2.9818467;3.4453238;2.417051;2.8846196;2.7597152;1.7567662;2.747209;4.0034601;6.1448168;8.9299238;9.6113743;3.9248428;5.555414;5.3285386;7.8719993;6.7481774;8.0040783;10.7137775
00000068J4;;;0.1795154;0.3521449;0.454348;0.659499;1.4410255;2.1999235;3.7386698;1.4005793;1.3500206;1.5331628;2.1502147;2.9305917;3.4225626;4.2145027;3.9285036;2.5322565;2.1150377;1.6996247;0.951756;0.7816451;1.0039619;1.1444733;0.2943388;0.1935206;0.3224028;0.8420977;0.7818314;1.0326461;0.6149517;0.6757018;0.8134459;0.554667;0.9511217;1.340428;3.1204204;2.5427223;2.4000878;3.2745254;5.6177308;4.2348582;2.5934669;1.3492247;1.2875139;0.8994732;0.9174559;1.1048581;0.7457221;0.8185272;1.1928678;1.6190254;1.2577667;0.7135703;0.8926776;1.4171845;1.5187825;1.5699796;2.8931372;3.5310792;3.7737508;3.9702461;3.3992461;5.5082803;5.2533903;7.0672489;8.6956375;9.0919642;10.0100923;14.4632778;11.8389955;7.6912218;4.6184973;7.6753052;3.7640125;3.0643656;0.8025574;1.2965855;1.2993288;1.7633946;1.3226793;1.2227494;1.0334354;1.6620124;1.3124457;1.1936028;1.344758;1.9590915;3.4979712;5.0498365;3.8318976;4.8659023;6.9902415;6.7615055;5.097056;2.6467082;1.8173624;1.7410639;1.3050893;1.9410982;1.3219318;1.6049157;1.8060997;1.8225042;3.4624689;2.1735286;1.3126797;1.7954378;2.5202163;1.5292122;3.7738509;5.0489536;10.9987366;11.7159677;5.7135345;6.4030687;6.8382794;8.0815224;12.06061;13.0282304;13.4548961
00000069H1;;;1.308792;1.339431;2.037356;1.867512;1.754836;1.858488;1.548781;1.510155;1.794097;2.105454;2.178951;1.961433;1.757313;1.626627;1.653613;2.17966;1.173889;2.480043;2.246118;1.947062;2.279994;1.908933;2.413395;2.558384;2.361473;2.003076;2.099869;1.781473;1.401009;1.599688;2.122402;2.198971;2.192606;2.627515;3.525231;2.742164;2.325891;2.632713;2.701053;2.789027;2.601815;2.70831;2.718026;2.740312;3.214658;3.948746;2.840854;2.711623;2.85391;2.64639;3.640709;2.781112;2.668563;3.380836;3.40452;3.489523;3.153613;3.18125;2.327147;2.896901;3.164584;3.235446;3.328565;3.550076;3.222582;3.800024;4.814138;3.488783;3.053498;3.022716;3.587845;3.340871;3.280987;3.806194;3.710624;3.226447;3.485892;3.919384;4.611347;4.237997;3.96935;4.200514;3.558208;4.520249;4.105141;4.586953;4.091858;4.171654;3.606866;4.631315;4.487398;4.00689;4.196059;4.691529;4.872744;5.458901;4.782483;5.336624;4.541047;4.898998;5.010149;5.085325;4.820689;4.964566;4.990144;4.422799;5.273289;4.964796;5.522961;4.329204;3.713182;4.078872;5.18585;5.103428;5.586673;4.699549;4.915118;4.641265;5.296932
00000069V1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3550121;1.5683436;1.8766147;2.3615278;1.6316406;2.0494095;2.2556652;2.7304499;2.1240888;1.6532838;1.2566292;1.3309635;1.496343;1.6447529;0.8387441;0.9709117;0.9606794;1.5860557;1.7983826;1.3364357;1.0421458;0.9081313;0.820459;0.9193385;0.475883;0.8604805;1.8183997;0.9046518;0.5724472;1.594987;0.9838602;1.1754209;1.5587712;0.9310126;0.9019858;1.1415183;0.7327621;1.3566781;1.5047665;1.5689001;1.7547935;2.1279099;1.2000558;0.7975025;1.4264755;2.5113805;2.7696589;1.4462531;1.2377492;1.592598;2.2741663;1.8830372;1.8624773;1.8457815;1.9488328;3.1271188;2.7270221;2.5905787;3.2812836;3.3718001;2.7944724;2.0300872;1.5583375;1.2377692;1.3301212;2.6487378;1.5115249;1.3058545;1.159722;1.616703;1.5862574;1.4018115;1.0362778;1.2566958;1.6962877;0.9666877;0.7668306;1.1416883;0.9794135;0.826133;1.1831332;1.1264276;2.2091607;1.2685676;1.6992548;1.7161503;1.3244995
00000070J1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.14571;2.206554;3.123761;3.231338;2.484406;2.322038;1.819708;2.025278;1.956423;2.271213;1.728444;2.184606;1.948415;2.503809;2.137993;2.449483;1.82165;2.099686;2.127114;1.782773;2.17794;1.9265;2.058386;2.171794;2.680243;2.812691;2.471534;2.311953;3.0114;2.733216;3.036555;2.438583;3.068248;3.067653;2.857049;2.738409;3.082624;3.276742;3.378582;2.724962;2.858182;2.978715;2.950977;4.14244;4.317853;4.351886;5.24871;4.342942;3.407319;3.019816;2.844131;2.563338;2.698507;2.589896;3.315731;3.414169;2.415975;3.004195;2.90975;2.906759;2.993943;2.894315;2.741582;3.436963;2.422036;2.479062;3.300845;2.916347;2.740722;2.873132;3.205591;3.031337
00000070V1;;;0.7065164;1.0225431;0.9108222;1.1585092;0.9149596;0.86457;1.5301052;1.108538;1.2435821;1.0150668;1.1879889;0.8614935;0.9130328;1.2670298;1.0717692;1.7805674;1.4392443;1.0548128;1.1418395;1.2629336;1.3559556;1.4292292;1.413308;1.0982316;1.3763584;1.4616758;1.7131624;2.0514836;1.6222872;1.3159301;1.7106158;1.5211577;1.697144;2.0899434;2.2206493;2.4502327;2.653148;3.4793757;3.5592604;2.7356916;2.2953359;2.3299111;2.3483249;1.8479563;1.1973204;1.6368458;0.9220213;1.2513098;1.3766343;1.1092767;0.9464541;0.9967438;0.9710885;2.1765976;2.7424934;1.6093323;1.4209298;2.9048238;1.8360377;1.5795046;1.5567706;1.6361425;4.3545588;1.2123728;1.9862026;2.3091952;4.7420836;4.4965054;4.2377118;5.4689012;4.1303489;5.2018321;5.1193285;5.4803855;5.5102992;6.4521181;6.4826458;4.6940914;5.7548673;6.1785963;6.0654064;6.1595077;6.4020124;7.6445889;8.7012049;11.2885262;10.5246124;10.7944399;11.1183325;11.874357;11.6890759;11.5410512;10.5952803;8.3837409;8.8568181;6.7245519;7.8933711;7.7730204;7.0335734;5.812908;6.0504205;6.2407201;6.1364359;6.3010894;5.6292266;5.9592593;7.3037955;7.4276076;6.1690477;6.2261221;6.4140974;5.5602063;7.0798993;7.7945702;6.9257521;6.14861;7.8269;5.8651136;
00000071H1;;;2.356401;2.142506;2.054203;2.989093;2.291782;1.996222;2.030621;2.484823;2.400196;2.448651;2.620828;2.562766;2.796648;2.496652;2.347258;3.023982;2.502203;2.594552;2.375795;2.823449;2.557162;2.902227;2.421506;2.628118;3.017277;2.865403;3.237138;3.082796;2.979706;2.975601;2.894576;3.260133;2.861418;3.154053;3.491459;3.327311;3.389586;2.671898;3.985198;4.374229;3.352095;3.586075;3.36719;4.308161;4.347229;4.276824;4.290372;4.118624;4.208056;3.864571;4.145123;4.131391;4.865132;4.611116;4.230817;4.328878;4.547798;4.272133;3.975763;4.167491;4.342399;4.359341;4.435463;4.850871;4.674383;4.755289;4.830965;4.614443;3.978399;4.698534;4.203655;4.637986;5.020784;4.949476;5.14546;4.771445;6.129239;4.827435;5.705478;5.814197;6.036781;5.575392;6.197392;5.637813;5.932558;5.075925;5.535425;5.267472;5.751701;5.982534;5.392132;5.085644;5.410329;5.437016;5.795242;5.62959;5.630589;5.503659;6.197368;6.248027;6.200649;5.897525;6.025392;6.05152;6.682123;5.939985;5.072145;6.025534;6.237659;5.197573;5.08695;5.778273;5.127757;5.245319;5.211141;6.205937;5.644628;6.185584;5.882912
00000071H7;;;0.5671782;0.8040846;0.7092845;0.7743242;0.6683351;0.8364411;0.7859183;0.9798499;0.5513298;0.5041816;0.8236902;0.9086196;0.7178272;0.8142498;0.6730368;0.6933393;0.8083577;0.7493513;0.9585382;0.7708179;1.2517289;1.7967466;1.5149438;1.7230471;1.4757449;1.2334423;1.1404967;2.1830106;1.8451362;1.362715;1.6326281;1.9188816;2.0149663;2.4676864;2.275988;2.4571424;2.5603062;2.5854868;2.8875059;2.7810236;2.2647351;2.2816916;2.0155482;1.8609287;1.885491;1.8595063;1.4695404;1.4712678;1.6186929;1.8053221;2.0545632;2.0312424;1.3690283;1.3970029;2.0405678;1.6871185;1.8576604;1.4987837;1.6269286;1.6629605;1.7123345;2.5184019;1.3874355;1.4091204;1.6525843;2.8510915;1.6347984;1.5909043;1.3977023;1.5122009;1.5475335;1.8503415;1.893262;1.7425184;1.802633;2.0132956;2.4336471;2.870316;2.2994488;2.399041;2.2089242;2.0521112;2.1795685;2.4678685;2.4743318;2.8100168;2.9644117;2.821143;6.2387925;6.7220166;7.5722627;7.5484262;7.2475942;5.2934359;3.6053958;3.6261407;3.1997121;3.5019595;3.5563092;3.1671402;3.3881346;3.3195607;3.2879331;2.5194136;2.6572264;2.6639479;3.0844358;3.3373245;3.7670702;3.1733272;3.9040766;3.2191676;3.8216617;3.2339318;3.6473559;3.1681696;3.8772227;3.8190128;3.4245036
00000071J5;;;0.4146711;0.8512576;0.479275;0.5251092;0.6371302;0.7259694;0.8117678;0.4702085;0.5117146;0.7705213;0.8123835;0.70607;0.8511831;0.7494822;0.7786145;0.5437965;0.4068137;0.6022715;0.5195213;1.1216189;1.1626775;2.000192;1.9457114;1.2344645;1.4130163;1.4287104;2.003862;2.7668692;2.6850903;2.6260362;2.3327419;2.9573473;2.6593733;3.8880026;5.0783319;5.8775204;6.2627681;6.7223165;7.3558006;6.8081777;5.8859036;4.1065411;3.0979988;2.4995174;2.3102753;1.8349681;1.2362655;1.0778186;1.1199631;1.821055;1.2782057;1.0483871;0.7580096;0.65789;0.7213348;0.9091786;0.7497464;0.638507;1.9957501;1.2496207;1.4510717;0.9438316;0.7919186;0.736567;0.8673823;1.0371973;0.7703726;1.0704182;0.6853112;0.9719293;0.8515359;2.5702597;1.5057564;2.7848791;3.611714;4.0112136;2.7371279;4.0657313;3.3566615;2.492438;2.9633103;3.4806996;4.4933786;4.8981594;5.7721119;6.6861548;8.6251587;9.6673482;8.3585592;9.4193989;9.1176563;9.0379978;9.2457569;6.0310221;4.4167334;3.5653312;3.6640328;3.2301012;2.3571059;1.6775291;1.7815598;2.267234;2.8648842;1.1984655;1.4759148;1.097782;0.6158792;;;1.3846415;1.9890143;1.526732;0.6908682;0.7784696;0.8874342;0.74003;0.8278063;0.9408926;1.1598762
00000072H1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.436107;1.868265;1.716761;1.583692;1.9202;2.585641;2.116287;2.290697;1.916155;2.520699;2.557337;2.321755;2.025696;2.77039;2.334174;1.460122;2.179809;2.280281;2.521677;2.029394;3.252506;2.652276;3.267017;2.481764;3.155866;1.876043;2.101233;2.082277;1.840646;1.779654;2.142619;2.194086;2.285827;1.440507;2.459561;4.055146;2.445738;1.676146;2.071265;1.394246;3.015052;3.38512;2.456814;2.450529;3.935564;1.861267;2.782994;2.139919;2.102492;1.843997;2.67418;2.514063;2.373346;3.034485;3.668599;5.008991;2.751434;3.078386;2.851885;2.988659;3.029687;2.926091;2.577829;3.251262;2.641475;2.777356;2.610258;2.674821;2.45203;2.940695;2.18371;5.88836;2.623748;2.592673;5.672427;2.959005;3.15878;3.433437;3.467269;3.077547;2.235744;2.130338;3.32828;3.765586;2.796084;3.91085;4.822294;4.308831;3.254333;2.981074;2.798299;3.429044;5.005223;4.015572
00000072J4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4773586;1.7523436;1.6941786;1.2321463;0.9564964;0.8758105;1.2167124;2.018724;0.510493;0.6460701;0.6989384;0.6011575;0.7953946;1.448713;0.9938497;0.8860399;0.632812;1.3029791;1.3817498;1.2972757;1.8599095;1.9543083;1.5116563;1.8184315;1.5881759;1.7915856;1.7150191;1.8693958;1.8426428;1.8987921;1.7754592;1.8796829;1.6996035;1.7810183;1.7426755;1.5335755;1.5886636;1.3451435;0.7945776;1.0287522;1.1476434;1.0613999;0.9988396;0.6902289;0.7385417;0.8194427;1.4738452;1.771291;1.7901307;1.5643697;1.8309777;1.7951486;1.8081164;1.9163279;1.9642022;1.5396338;1.1324623;1.2119666;1.082381;1.1312183;1.553842;1.9541026;1.8436043;2.1111508;2.1194912;2.4738036;1.3692602;2.0104438;3.0072342;4.135872;3.9900174;6.7758788;10.2424011;9.7657667;7.217963;5.0266233;6.1694684;7.4093556;8.6788922;11.4069664;11.1271446
